tran_date	curr_code	std_rate
2016/2/25	PEN 	9.474994
2016/2/25	PHP 	0.704363
2016/2/25	PLN 	8.475709
2016/2/25	RUB 	0.444893
2016/2/25	SEK 	3.933256
2016/2/25	SGD 	23.893288
2016/2/25	THB 	0.939184
2016/2/25	TRY 	11.439891
2016/2/25	USD 	33.496
2016/2/25	UST 	33.496
2016/2/25	ZAR 	2.154499
2016/2/26	AUD 	23.869748
2016/2/26	AUT 	23.869748
2016/2/26	BRL 	8.38264
2016/2/26	CAD 	24.783188
2016/2/26	CHF 	33.609634
2016/2/26	CNH 	5.117111
2016/2/26	CNT 	5.117111
2016/2/26	CNY 	5.118518
2016/2/26	COP 	0.010019
2016/2/26	DKK 	4.909339
2016/2/26	EGP 	4.275538
2016/2/26	EUR 	36.613454
2016/2/26	GBP 	46.476848
2016/2/26	HKD 	4.308262
2016/2/26	HUF 	0.117644
2016/2/26	IDR 	0.002491
2016/2/26	INR 	0.487139
2016/2/26	JPT 	0.293789
2016/2/26	JPY 	0.293789
2016/2/26	KRW 	0.026955
2016/2/26	MXN 	1.832688
2016/2/26	MYR 	7.938562
2016/2/26	NOK 	3.855505
2016/2/26	NTD 	1
2016/2/26	NZD 	22.201847
2016/2/26	PEN 	9.505321
2016/2/26	PHP 	0.70465
2016/2/26	PLN 	8.372163
2016/2/26	RUB 	0.439153
2016/2/26	SEK 	3.911155
2016/2/26	SGD 	23.783553
2016/2/26	THB 	0.937101
2016/2/26	TRY 	11.177786
2016/2/26	USD 	33.492
2016/2/26	UST 	33.492
2016/2/26	ZAR 	2.072063
2016/2/29	AUD 	23.869748
2016/2/29	AUT 	23.869748
2016/2/29	BRL 	8.38264
2016/2/29	CAD 	24.783188
2016/2/29	CHF 	33.609634
2016/2/29	CNH 	5.117111
2016/2/29	CNT 	5.117111
2016/2/29	CNY 	5.118518
2016/2/29	COP 	0.010019
2016/2/29	DKK 	4.909339
2016/2/29	EGP 	4.275538
2016/2/29	EUR 	36.613454
2016/2/29	GBP 	46.476848
2016/2/29	HKD 	4.308262
2016/2/29	HUF 	0.117644
2016/2/29	IDR 	0.002491
2016/2/29	INR 	0.487139
2016/2/29	JPT 	0.293789
2016/2/29	JPY 	0.293789
2016/2/29	KRW 	0.026955
2016/2/29	MXN 	1.832688
2016/2/29	MYR 	7.938562
2016/2/29	NOK 	3.855505
2016/2/29	NTD 	1
2016/2/29	NZD 	22.201847
2016/2/29	PEN 	9.505321
2016/2/29	PHP 	0.70465
2016/2/29	PLN 	8.372163
2016/2/29	RUB 	0.439153
2016/2/29	SEK 	3.911155
2016/2/29	SGD 	23.783553
2016/2/29	THB 	0.937101
2016/2/29	TRY 	11.177786
2016/2/29	USD 	33.492
2016/2/29	UST 	33.492
2016/2/29	ZAR 	2.072063
2016/3/1	AUD 	23.99033
2016/3/1	AUT 	23.99033
2016/3/1	BRL 	8.513304
2016/3/1	CAD 	24.928055
2016/3/1	CHF 	33.519799
2016/3/1	CNH 	5.105278
2016/3/1	CNT 	5.105278
2016/3/1	CNY 	5.103097
2016/3/1	COP 	0.010353
2016/3/1	DKK 	4.871922
2016/3/1	EGP 	4.268662
2016/3/1	EUR 	36.338245
2016/3/1	GBP 	46.649907
2016/3/1	HKD 	4.302276
2016/3/1	HUF 	0.117385
2016/3/1	IDR 	0.002518
2016/3/1	INR 	0.494506
2016/3/1	JPT 	0.293273
2016/3/1	JPY 	0.293273
2016/3/1	KRW 	0.027203
2016/3/1	MXN 	1.866692
2016/3/1	MYR 	8.075548
2016/3/1	NOK 	3.864853
2016/3/1	NTD 	1
2016/1/26	MXN 	1.826597
2016/1/26	MYR 	7.860756
2016/1/26	NOK 	3.875858
2016/1/26	NTD 	1
2016/1/26	NZD 	21.914505
2016/1/26	PEN 	9.733045
2016/1/26	PHP 	0.702238
2016/1/26	PLN 	8.239879
2016/1/26	RUB 	0.427887
2016/1/26	SEK 	3.949942
2016/1/26	SGD 	23.640123
2016/1/26	THB 	0.940725
2016/1/26	TRY 	11.208788
2016/1/26	USD 	33.725
2016/1/26	UST 	33.725
2016/1/26	ZAR 	2.057758
2016/1/27	AUD 	23.684646
2016/1/27	AUT 	23.684646
2016/1/27	BRL 	8.206539
2016/1/27	CAD 	23.914586
2016/1/27	CHF 	33.208551
2016/1/27	CNH 	5.093607
2016/1/27	CNT 	5.093607
2016/1/27	CNY 	5.124424
2016/1/27	COP 	0.010043
2016/1/27	DKK 	4.920521
2016/1/27	EGP 	4.305731
2016/1/27	EUR 	36.720303
2016/1/27	GBP 	47.979443
2016/1/27	HKD 	4.324068
2016/1/27	HUF 	0.116907
2016/1/27	IDR 	0.002424
2016/1/27	INR 	0.494641
2016/1/27	JPT 	0.284041
2016/1/27	JPY 	0.284041
2016/1/27	KRW 	0.027897
2016/1/27	MXN 	1.824549
2016/1/27	MYR 	7.937368
2016/1/27	NOK 	3.891396
2016/1/27	NTD 	1
2016/1/27	NZD 	21.678901
2016/1/27	PEN 	9.728716
2016/1/27	PHP 	0.702248
2016/1/27	PLN 	8.199353
2016/1/27	RUB 	0.432143
2016/1/27	SEK 	3.96071
2016/1/27	SGD 	23.532286
2016/1/27	THB 	0.940832
2016/1/27	TRY 	11.231051
2016/1/27	USD 	33.71
2016/1/27	UST 	33.71
2016/1/27	ZAR 	2.049502
2016/1/28	AUD 	23.900167
2016/1/28	AUT 	23.900167
2016/1/28	BRL 	8.290867
2016/1/28	CAD 	24.05232
2016/1/28	CHF 	33.283685
2016/1/28	CNH 	5.101137
2016/1/28	CNT 	5.101137
2016/1/28	CNY 	5.13428
2016/1/28	COP 	0.010275
2016/1/28	DKK 	4.946203
2016/1/28	EGP 	4.309396
2016/1/28	EUR 	36.914842
2016/1/28	GBP 	48.461697
2016/1/28	HKD 	4.3303
2016/1/28	HUF 	0.117744
2016/1/28	IDR 	0.002447
2016/1/28	INR 	0.49563
2016/1/28	JPT 	0.283984
2016/1/28	JPY 	0.283984
2016/1/28	KRW 	0.02793
2016/1/28	MXN 	1.841404
2016/1/28	MYR 	8.042856
2016/1/28	NOK 	3.917364
2016/1/28	NTD 	1
2016/1/28	NZD 	21.865464
2016/1/28	PEN 	9.736835
2016/1/28	PHP 	0.706438
2016/1/28	PLN 	8.273385
2016/1/28	RUB 	0.441704
2016/1/28	SEK 	3.966265
2016/1/28	SGD 	23.629552
2016/1/28	THB 	0.941648
2016/1/28	TRY 	11.363575
2016/1/28	USD 	33.743
2016/1/28	UST 	33.743
2016/1/28	ZAR 	2.082361
2016/1/29	AUD 	23.80224
2016/1/29	AUT 	23.80224
2016/1/29	BRL 	8.39979
2016/1/29	CAD 	24.039493
2016/1/29	CHF 	32.838155
2016/1/29	CNH 	5.095155
2016/1/29	CNT 	5.095155
2016/1/29	CNY 	5.109955
2016/1/29	COP 	0.010236
2016/1/29	DKK 	4.87635
2016/1/29	EGP 	4.291133
2016/1/29	EUR 	36.39552
2016/1/29	GBP 	47.85984
2016/1/29	HKD 	4.318156
2016/1/29	HUF 	0.116971
2016/1/29	IDR 	0.002458
2016/1/29	INR 	0.494991
2016/1/29	JPT 	0.277365
2016/1/29	JPY 	0.277365
2016/1/29	KRW 	0.027816
2016/1/29	MXN 	1.855277
2016/1/29	MYR 	8.099313
2016/1/29	NOK 	3.871592
2016/1/29	NTD 	1
